date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:10:43	5073/5073	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.strong.io/blog-images/movie-posters/xlaurel.png.pagespeed.ic.hrBCHrShO0.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/xlaurel.png.pagespeed.ic.hrBCHrShO0.png	(from https://www.strong.io/blog/deep-neural-networks-go-to-the-movies)
14:10:46	184433/184433	---M--	200	added ('OK')	image/jpeg	etag:W/%220%22	https://www.strong.io/blog-images/movie-posters/xmountain-men-v-cemetery-of-splendor.png.pagespeed.ic.MLgUe2koWg.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/xmountain-men-v-cemetery-of-splendor.png.pagespeed.ic.MLgUe2koWg.jpg	(from https://www.strong.io/blog/deep-neural-networks-go-to-the-movies)
14:10:47	492181/492181	---M--	200	added ('OK')	image/png	etag:%2278295-54d63a37c5729%22	https://www.strong.io/blog-images/movie-ratings/metacritic-imdb.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/metacritic-imdb.png	(from https://www.strong.io/blog/movie-ratings)
14:10:47	424150/424150	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.strong.io/blog-images/movie-ratings/xmetacritic-imdb.png.pagespeed.ic.EI92OGTCQ3.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/xmetacritic-imdb.png.pagespeed.ic.EI92OGTCQ3.png	(from https://www.strong.io/blog/movie-ratings)
14:10:50	1103161/1103161	---M--	200	added ('OK')	image/png	etag:%2210d539-54d63a37978c9%22	https://www.strong.io/blog-images/movie-posters/mountain-men-v-cemetery-of-splendor.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/mountain-men-v-cemetery-of-splendor.png	(from https://www.strong.io/blog/deep-neural-networks-go-to-the-movies)
14:10:54	1118336/1118336	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.strong.io/blog-images/movie-ratings/metacritic-imdb-genres.png.pagespeed.ce.DLrA50LoCj.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/metacritic-imdb-genres.png.pagespeed.ce.DLrA50LoCj.png	(from https://www.strong.io/blog/movie-ratings)
14:10:54	1566280/1566280	---M--	200	added ('OK')	image/png	etag:%2217e648-54d63a37c2849%22	https://www.strong.io/blog-images/movie-ratings/metacritic-imdb-year.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/metacritic-imdb-year.png	(from https://www.strong.io/blog/movie-ratings)
14:10:55	1118336/1118336	---M--	200	added ('OK')	image/png	etag:%22111080-54d63a37bbae9%22	https://www.strong.io/blog-images/movie-ratings/metacritic-imdb-genres.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/metacritic-imdb-genres.png	(from https://www.strong.io/blog/movie-ratings)
14:10:55	137430/137430	---M--	200	added ('OK')	image/png	etag:%22218d6-54d63a37b7c69%22	https://www.strong.io/blog-images/movie-ratings/metacritic-imdb-cor-by-year.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/metacritic-imdb-cor-by-year.png	(from https://www.strong.io/blog/movie-ratings)
14:10:56	87653/87653	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.strong.io/blog-images/movie-ratings/xmetacritic-imdb-cor-by-year.png.pagespeed.ic.S_LOnNtly7.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/xmetacritic-imdb-cor-by-year.png.pagespeed.ic.S_LOnNtly7.png	(from https://www.strong.io/blog/movie-ratings)
14:11:02	1566280/1566280	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.strong.io/blog-images/movie-ratings/metacritic-imdb-year.png.pagespeed.ce.c2cLKQa2cE.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/metacritic-imdb-year.png.pagespeed.ce.c2cLKQa2cE.png	(from https://www.strong.io/blog/movie-ratings)
14:11:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2026%20Mar%202019%2006:11:02%20GMT	http://www.strong.io/robots.txt		(from https://www.strong.io/blog/visualizing-graphs-coulomb-simulation)
14:11:04	41342/41342	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Tue,%2026%20Mar%202019%2006:10:59%20GMT	https://www.strong.io/analytics-dashboard	Z:/PycharmProjects/website_copy/strong/www.strong.io/analytics-dashboard.html	(from https://www.strong.io/big-data-infrastructure)
14:11:04	1176835/1176835	---M--	200	added ('OK')	image/png	etag:%2211f503-54d63a37b6cc9%22	https://www.strong.io/blog-images/movie-ratings/fan-favs-and-critical-darlings.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/fan-favs-and-critical-darlings.png	(from https://www.strong.io/blog/movie-ratings)
14:11:04	769574/769574	---M--	200	added ('OK')	image/png	etag:W/%220%22	https://www.strong.io/blog-images/movie-ratings/xfan-favs-and-critical-darlings.png.pagespeed.ic.oRnzbFWU9E.png	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-ratings/xfan-favs-and-critical-darlings.png.pagespeed.ic.oRnzbFWU9E.png	(from https://www.strong.io/blog/movie-ratings)
14:11:06	1409/1409	---M-Z	200	added ('OK')	text/css	etag:%22581-54d63a37d0309-gzip%22	https://www.strong.io/css/movie-posters-grid.css	Z:/PycharmProjects/website_copy/strong/www.strong.io/css/movie-posters-grid.css	(from https://www.strong.io/blog/movie-posters/grid)
14:11:06	86659/86659	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd494f-15283%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.2.1/jquery.min.js	Z:/PycharmProjects/website_copy/strong/cdnjs.cloudflare.com/ajax/libs/jquery/3.2.1/jquery.min.js	(from https://www.strong.io/blog/movie-posters/grid)
14:11:07	21119/21119	---M--	200	added ('OK')	image/jpeg	etag:%22527f-54d63a3768ac9%22	https://www.strong.io/blog-images/movie-posters/grid/2848.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/2848.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:08	12384/12384	---M--	200	added ('OK')	image/jpeg	etag:%223060-54d63a3786f29%22	https://www.strong.io/blog-images/movie-posters/grid/45462.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/45462.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:09	16755/16755	---M--	200	added ('OK')	image/jpeg	etag:%224173-54d63a3742969%22	https://www.strong.io/blog-images/movie-posters/grid/1252.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/1252.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:09	23110/23110	---M--	200	added ('OK')	image/jpeg	etag:%225a46-54d63a37448a9%22	https://www.strong.io/blog-images/movie-posters/grid/1333.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/1333.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:10	27495/27495	---M--	200	added ('OK')	image/jpeg	etag:%226b67-54d63a376f829%22	https://www.strong.io/blog-images/movie-posters/grid/31476.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/31476.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:12	24018/24018	---M--	200	added ('OK')	image/jpeg	etag:%225dd2-54d63a375ee89%22	https://www.strong.io/blog-images/movie-posters/grid/24125.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/24125.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:13	24601/24601	---M--	200	added ('OK')	image/jpeg	etag:%226019-54d63a378ec29%22	https://www.strong.io/blog-images/movie-posters/grid/6538.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/6538.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:13	38892/38892	---M--	200	added ('OK')	image/jpeg	etag:%2297ec-54d63a3766b89%22	https://www.strong.io/blog-images/movie-posters/grid/2740.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/2740.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:14	32342/32342	---M--	200	added ('OK')	image/jpeg	etag:%227e56-54d63a3757189%22	https://www.strong.io/blog-images/movie-posters/grid/216.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/216.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:15	23363/23363	---M--	200	added ('OK')	image/jpeg	etag:%225b43-54d63a375ee89%22	https://www.strong.io/blog-images/movie-posters/grid/2402.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/2402.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:15	31296/31296	---M--	200	added ('OK')	image/jpeg	etag:%227a40-54d63a3784049%22	https://www.strong.io/blog-images/movie-posters/grid/41788.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/41788.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:17	20960/20960	---M--	200	added ('OK')	image/jpeg	etag:%2251e0-54d63a3782109%22	https://www.strong.io/blog-images/movie-posters/grid/40906.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/40906.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:18	12562/12562	---M--	200	added ('OK')	image/jpeg	etag:%223112-54d63a37784c9%22	https://www.strong.io/blog-images/movie-posters/grid/3641.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/3641.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:19	26014/26014	---M--	200	added ('OK')	image/jpeg	etag:%22659e-54d63a3771769%22	https://www.strong.io/blog-images/movie-posters/grid/3252.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/3252.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:20	25563/25563	---M--	200	added ('OK')	image/jpeg	etag:%2263db-54d63a376d8e9%22	https://www.strong.io/blog-images/movie-posters/grid/30921.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/30921.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:20	22951/22951	---M--	200	added ('OK')	image/jpeg	etag:%2259a7-54d63a37830a9%22	https://www.strong.io/blog-images/movie-posters/grid/41565.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/41565.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:21	31366/31366	---M--	200	added ('OK')	image/jpeg	etag:%227a86-54d63a37949e9%22	https://www.strong.io/blog-images/movie-posters/grid/951.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/951.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:22	19790/19790	---M--	200	added ('OK')	image/jpeg	etag:%224d4e-54d63a375ee89%22	https://www.strong.io/blog-images/movie-posters/grid/2420.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/2420.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:22	49680/49680	---M--	200	added ('OK')	image/jpeg	etag:%22c210-54d63a3782109%22	https://www.strong.io/blog-images/movie-posters/grid/40626.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/40626.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:23	27728/27728	---M--	200	added ('OK')	image/jpeg	etag:%226c50-54d63a3761d69%22	https://www.strong.io/blog-images/movie-posters/grid/2539.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/2539.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:23	33342/33342	---M--	200	added ('OK')	image/jpeg	etag:%22823e-54d63a37496c9%22	https://www.strong.io/blog-images/movie-posters/grid/1572.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/1572.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:25	41166/41166	---M--	200	added ('OK')	image/jpeg	etag:%22a0ce-54d63a3772709%22	https://www.strong.io/blog-images/movie-posters/grid/33541.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/33541.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:25	29281/29281	---M--	200	added ('OK')	image/jpeg	etag:%227261-54d63a3771769%22	https://www.strong.io/blog-images/movie-posters/grid/327.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/327.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:25	41575/41575	---M--	200	added ('OK')	image/jpeg	etag:%22a267-54d63a3747789%22	https://www.strong.io/blog-images/movie-posters/grid/14862.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/14862.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:26	38203/38203	---M--	200	added ('OK')	image/jpeg	etag:%22953b-54d63a375b009%22	https://www.strong.io/blog-images/movie-posters/grid/22448.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/22448.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:27	28676/28676	---M--	200	added ('OK')	image/jpeg	etag:%227004-54d63a3792aa9%22	https://www.strong.io/blog-images/movie-posters/grid/8569.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/8569.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:27	34613/34613	---M--	200	added ('OK')	image/jpeg	etag:%228735-54d63a378cce9%22	https://www.strong.io/blog-images/movie-posters/grid/5538.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/5538.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:28	37076/37076	---M--	200	added ('OK')	image/jpeg	etag:%2290d4-54d63a377c349%22	https://www.strong.io/blog-images/movie-posters/grid/37996.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/37996.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:29	35715/35715	---M--	200	added ('OK')	image/jpeg	etag:%228b83-54d63a3787ec9%22	https://www.strong.io/blog-images/movie-posters/grid/47638.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/47638.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:29	32536/32536	---M--	200	added ('OK')	image/jpeg	etag:%227f18-54d63a3750429%22	https://www.strong.io/blog-images/movie-posters/grid/18043.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/18043.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:30	37406/37406	---M--	200	added ('OK')	image/jpeg	etag:%22921e-54d63a37448a9%22	https://www.strong.io/blog-images/movie-posters/grid/13737.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/13737.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:31	28237/28237	---M--	200	added ('OK')	image/jpeg	etag:%226e4d-54d63a3781169%22	https://www.strong.io/blog-images/movie-posters/grid/40514.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/40514.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:32	59081/59081	---M--	200	added ('OK')	image/jpeg	etag:%22e6c9-54d63a37590c9%22	https://www.strong.io/blog-images/movie-posters/grid/22023.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/22023.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:32	36436/36436	---M--	200	added ('OK')	image/jpeg	etag:%228e54-54d63a3757189%22	https://www.strong.io/blog-images/movie-posters/grid/21610.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/21610.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:33	36460/36460	---M--	200	added ('OK')	image/jpeg	etag:%228e6c-54d63a37590c9%22	https://www.strong.io/blog-images/movie-posters/grid/21991.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/21991.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:34	25469/25469	---M--	200	added ('OK')	image/jpeg	etag:%22637d-54d63a374c5a9%22	https://www.strong.io/blog-images/movie-posters/grid/16824.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/16824.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:34	19649/19649	---M--	200	added ('OK')	image/jpeg	etag:%224cc1-54d63a3779469%22	https://www.strong.io/blog-images/movie-posters/grid/36537.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/36537.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:35	31018/31018	---M--	200	added ('OK')	image/jpeg	etag:%22792a-54d63a378ada9%22	https://www.strong.io/blog-images/movie-posters/grid/49525.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/49525.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:36	39497/39497	---M--	200	added ('OK')	image/jpeg	etag:%229a49-54d63a375a069%22	https://www.strong.io/blog-images/movie-posters/grid/22150.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/22150.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:36	19888/19888	---M--	200	added ('OK')	image/jpeg	etag:%224db0-54d63a37784c9%22	https://www.strong.io/blog-images/movie-posters/grid/36407.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/36407.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:38	43378/43378	---M--	200	added ('OK')	image/jpeg	etag:%22a972-54d63a376b9a9%22	https://www.strong.io/blog-images/movie-posters/grid/29419.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/29419.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:38	37790/37790	---M--	200	added ('OK')	image/jpeg	etag:%22939e-54d63a376aa09%22	https://www.strong.io/blog-images/movie-posters/grid/29240.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/29240.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:39	34114/34114	---M--	200	added ('OK')	image/jpeg	etag:%228542-54d63a3777529%22	https://www.strong.io/blog-images/movie-posters/grid/3553.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/3553.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:39	34901/34901	---M--	200	added ('OK')	image/jpeg	etag:%228855-54d63a3755249%22	https://www.strong.io/blog-images/movie-posters/grid/20834.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/20834.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:40	42954/42954	---M--	200	added ('OK')	image/jpeg	etag:%22a7ca-54d63a376c949%22	https://www.strong.io/blog-images/movie-posters/grid/29972.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/29972.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:41	46265/46265	---M--	200	added ('OK')	image/jpeg	etag:%22b4b9-54d63a376f829%22	https://www.strong.io/blog-images/movie-posters/grid/31539.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/31539.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:42	36606/36606	---M--	200	added ('OK')	image/jpeg	etag:%228efe-54d63a3788e69%22	https://www.strong.io/blog-images/movie-posters/grid/47765.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/47765.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:43	34048/34048	---M--	200	added ('OK')	image/jpeg	etag:%228500-54d63a3742969%22	https://www.strong.io/blog-images/movie-posters/grid/12533.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/12533.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:43	35027/35027	---M--	200	added ('OK')	image/jpeg	etag:%2288d3-54d63a3796929%22	https://www.strong.io/blog-images/movie-posters/grid/9964.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/9964.jpg	(from https://www.strong.io/blog/movie-posters/grid)
14:11:44	49361/49361	---M--	200	added ('OK')	image/jpeg	etag:%22c0d1-54d63a374d549%22	https://www.strong.io/blog-images/movie-posters/grid/17084.jpg	Z:/PycharmProjects/website_copy/strong/www.strong.io/blog-images/movie-posters/grid/17084.jpg	(from https://www.strong.io/blog/movie-posters/grid)
